subject,predicate,object
https://vocabulary.actris.nilu.no/actris_vocab/pinonicacid,http://www.w3.org/2004/02/skos/core#prefLabel,pinonic acid
https://vocabulary.actris.nilu.no/actris_vocab/methylbutenone,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/propene,http://www.w3.org/2004/02/skos/core#prefLabel,propene
https://vocabulary.actris.nilu.no/actris_vocab/9-methylphenanthrene,http://www.w3.org/2004/02/skos/core#prefLabel,9-methylphenanthrene
https://vocabulary.actris.nilu.no/actris_vocab/PCB45,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/n-methylperfluorooctanesulfonamide
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/methoxybenzene
https://vocabulary.actris.nilu.no/actris_vocab/populuspollen,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB92
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/3-methylbutanal
https://vocabulary.actris.nilu.no/actris_vocab/perfluorobutanesulfonicacid,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB4
https://vocabulary.actris.nilu.no/actris_vocab/n-hexane,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/toluene,http://www.w3.org/2004/02/skos/core#prefLabel,toluene
https://vocabulary.actris.nilu.no/actris_vocab/PBDE119,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/phosphate,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/benzo-jfluoranthene,http://www.w3.org/2004/02/skos/core#prefLabel,benzo(j)fluoranthene
https://vocabulary.actris.nilu.no/actris_vocab/n-decane,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/mass61organiccompounds,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/5-methyl-2-hexanone,http://www.w3.org/2004/02/skos/core#prefLabel,5-methyl-2-hexanone
https://vocabulary.actris.nilu.no/actris_vocab/1-2-3-trimethoxybenzene,http://www.w3.org/2004/02/skos/core#prefLabel,"1,2,3-trimethoxybenzene"
https://vocabulary.actris.nilu.no/actris_vocab/1-2-3-4-6-7-8-heptachlorodibenzofuran,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/perfluoropropane,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/2-methylstyrene
https://vocabulary.actris.nilu.no/actris_vocab/2-butanol,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/4-methyl-3-penten-2-one,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/-E-chlordane,http://www.w3.org/2004/02/skos/core#prefLabel,(E)-chlordane
https://vocabulary.actris.nilu.no/actris_vocab/3-pentanone,http://www.w3.org/2004/02/skos/core#prefLabel,3-pentanone
https://vocabulary.actris.nilu.no/actris_vocab/2-perfluorohexylethanol,http://www.w3.org/2004/02/skos/core#prefLabel,2-(perfluorohexyl)ethanol
https://vocabulary.actris.nilu.no/actris_vocab/5-nitrooxy-2-pentanone,http://www.w3.org/2004/02/skos/core#prefLabel,5-nitrooxy-2-pentanone
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/sulfurdioxide
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/p-xylene
https://vocabulary.actris.nilu.no/actris_vocab/urticaceaepollen,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB51
https://vocabulary.actris.nilu.no/actris_vocab/PBDE47,http://www.w3.org/2004/02/skos/core#prefLabel,"2,2',4,4'-tetrabromodiphenyl ether"
https://vocabulary.actris.nilu.no/actris_vocab/mDivp-xylenes,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/butenes,http://www.w3.org/2004/02/skos/core#prefLabel,butenes
https://vocabulary.actris.nilu.no/actris_vocab/dibenzothiophene,http://www.w3.org/2004/02/skos/core#prefLabel,dibenzothiophene
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB126
https://vocabulary.actris.nilu.no/actris_vocab/trichlorofluoromethane,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB82,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/3-methyl-2-butanone,http://www.w3.org/2004/02/skos/core#prefLabel,3-methyl-2-butanone
https://vocabulary.actris.nilu.no/actris_vocab/PCB42,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PBDE77
https://vocabulary.actris.nilu.no/actris_vocab/-perfluorooctylethanol,http://www.w3.org/2004/02/skos/core#prefLabel,(perfluorooctyl)ethanol
https://vocabulary.actris.nilu.no/actris_vocab/PCB200,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/beta-hexabromocyclododecane,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/1-3-dichlorobenzene,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PCB43,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/o-cresol,http://www.w3.org/2004/02/skos/core#prefLabel,o-cresol
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/methylnitrate
https://vocabulary.actris.nilu.no/actris_vocab/-Z-2-penten-1-ol,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB149,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB183
https://vocabulary.actris.nilu.no/actris_vocab/propanedioicacid,http://www.w3.org/2004/02/skos/core#prefLabel,propanedioic acid
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/mass73.028organiccompounds
https://vocabulary.actris.nilu.no/actris_vocab/,http://www.w3.org/2004/02/skos/core#hasTopConcept,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/acetophenone,http://www.w3.org/2004/02/skos/core#prefLabel,acetophenone
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/1-penten-3-ol
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/positiveion
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/4-methylbenzaldehyde
https://vocabulary.actris.nilu.no/actris_vocab/PCB198,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 198
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/cyclohexane
https://vocabulary.actris.nilu.no/actris_vocab/3-penten-2-one,http://www.w3.org/2004/02/skos/core#prefLabel,3-penten-2-one
https://vocabulary.actris.nilu.no/actris_vocab/cyclopentene,http://www.w3.org/2004/02/skos/core#prefLabel,cyclopentene
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/myrcene
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/tetrachlorPCB
https://vocabulary.actris.nilu.no/actris_vocab/1-4-dichlorobenzene,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/coryluspollen,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/1-3-butadiene,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/antimony
https://vocabulary.actris.nilu.no/actris_vocab/PBDE205,http://www.w3.org/2004/02/skos/core#prefLabel,"2,3,3',4,4',5,5',6-octabromodiphenyl ether"
https://vocabulary.actris.nilu.no/actris_vocab/PBDE190,http://www.w3.org/2004/02/skos/core#prefLabel,"2,3,3′,4,4′,5,6-heptabromodiphenyl ether"
https://vocabulary.actris.nilu.no/actris_vocab/methanesulfonate,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/n-methyl-n-phenyl-acetamide,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/3-methyl-2-penten-1-ol
https://vocabulary.actris.nilu.no/actris_vocab/mercuryoxides,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/1-2-4-5-tetrachlorobenzene
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/tetralin
https://vocabulary.actris.nilu.no/actris_vocab/PCB66,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 66
https://vocabulary.actris.nilu.no/actris_vocab/hail,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/silicon,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/rumexpollen
https://vocabulary.actris.nilu.no/actris_vocab/PCB60,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/alnuspollen,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB129,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/perfluoro-2-methyl-3-pentanone,http://www.w3.org/2004/02/skos/core#prefLabel,perfluoro-2-methyl-3-pentanone
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/quartz
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/1-ethyl-4-methylbenzene
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB150
https://vocabulary.actris.nilu.no/actris_vocab/n-heptane,http://www.w3.org/2004/02/skos/core#prefLabel,n-heptane
https://vocabulary.actris.nilu.no/actris_vocab/2-methylheptane,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB52,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/n-dodecane,http://www.w3.org/2004/02/skos/core#prefLabel,n-dodecane
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB156
https://vocabulary.actris.nilu.no/actris_vocab/-2E-2-pentene,http://www.w3.org/2004/02/skos/core#prefLabel,(2E)-2-pentene
https://vocabulary.actris.nilu.no/actris_vocab/alpha-methylstyrene,http://www.w3.org/2004/02/skos/core#prefLabel,alpha-methylstyrene
https://vocabulary.actris.nilu.no/actris_vocab/acetoneandpropanal,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/cyclohexene,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PCB170,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 170
https://vocabulary.actris.nilu.no/actris_vocab/ethylacetate,http://www.w3.org/2004/02/skos/core#prefLabel,ethyl acetate
https://vocabulary.actris.nilu.no/actris_vocab/mass61organiccompounds,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/totalpollen
https://vocabulary.actris.nilu.no/actris_vocab/perfluoropropane,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/ambrosiapollen,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/butylmethacrylate,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PBDE196,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PBDE206,http://www.w3.org/2004/02/skos/core#prefLabel,nonabromodiphenyl ether
https://vocabulary.actris.nilu.no/actris_vocab/2-propanol,http://www.w3.org/2004/02/skos/core#prefLabel,2-propanol
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/lanthanum
https://vocabulary.actris.nilu.no/actris_vocab/trichlorofluoromethane,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/n-ethylperfluorooctanesulfonamidoethanol,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/methyl-cyclohexane,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PCB122,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 122
https://vocabulary.actris.nilu.no/actris_vocab/acerpollen,http://www.w3.org/2004/02/skos/core#prefLabel,acer pollen
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/3-methylphenanthrene
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/1-1-difluoroethane
https://vocabulary.actris.nilu.no/actris_vocab/trichloroveratrole,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PBDE138,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/mannitol
https://vocabulary.actris.nilu.no/actris_vocab/isoprene,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB198,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/3-methyl-3-penten-2-one
https://vocabulary.actris.nilu.no/actris_vocab/2-butenal,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/formate,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/tetrachloroethylene
https://vocabulary.actris.nilu.no/actris_vocab/2-methylthreitol,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PCB48,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 48
https://vocabulary.actris.nilu.no/actris_vocab/hexachlorPCB,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/methylacrylate,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/oxalicacid,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/silver,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/1-2-4-trichlorobenzene
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/1-2-3-6-7-8-hexachlorodibenzofuran
https://vocabulary.actris.nilu.no/actris_vocab/tetracosane,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PCB33,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/iodicacid,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/oxalate
https://vocabulary.actris.nilu.no/actris_vocab/PCB40,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/mass57.033organiccompounds
https://vocabulary.actris.nilu.no/actris_vocab/p-p-DDE,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/1-2-3-4-7-8-9-heptachlorodibenzofuran,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/dibromomethane,http://www.w3.org/2004/02/skos/core#prefLabel,dibromomethane
https://vocabulary.actris.nilu.no/actris_vocab/thulium,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/2-3-dibromopropyl-2-4-6-tribromophenylether
https://vocabulary.actris.nilu.no/actris_vocab/PCB137,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 137
https://vocabulary.actris.nilu.no/actris_vocab/4-methylbenzaldehyde,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/1-3-butadiene,http://www.w3.org/2004/02/skos/core#prefLabel,"1,3-butadiene"
https://vocabulary.actris.nilu.no/actris_vocab/PCB74,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/PCB52,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/perfluorooctanesulfonamide,http://www.w3.org/2004/02/skos/core#prefLabel,perfluorooctanesulfonamide
https://vocabulary.actris.nilu.no/actris_vocab/PCB31,http://www.w3.org/2004/02/skos/core#prefLabel,PCB 31
https://vocabulary.actris.nilu.no/actris_vocab/3-3-dimethylpentane,http://www.w3.org/2004/02/skos/core#prefLabel,"3,3-dimethylpentane"
https://vocabulary.actris.nilu.no/actris_vocab/9-methylphenanthrene,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/2-2-dimethylbutane,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/mass57.033organiccompounds,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/quercuspollen,http://www.w3.org/2004/02/skos/core#prefLabel,quercus pollen
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/heptanal
https://vocabulary.actris.nilu.no/actris_vocab/PCB177,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/formicacid,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB91
https://vocabulary.actris.nilu.no/actris_vocab/thallium,http://www.w3.org/2004/02/skos/core#prefLabel,thallium
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/chlorodifluoromethane
https://vocabulary.actris.nilu.no/actris_vocab/formaldehyde,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/PCB133,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/highlyoxidizedmolecules,http://www.w3.org/2004/02/skos/core#prefLabel,highly oxidized molecules
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/isoxazol
https://vocabulary.actris.nilu.no/actris_vocab/PCB205,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/PCB53
https://vocabulary.actris.nilu.no/actris_vocab/methylmethacrylate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/octachlorostyrene,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
https://vocabulary.actris.nilu.no/actris_vocab/2-3-5-trimethylphenol,http://www.w3.org/2004/02/skos/core#prefLabel,"2,3,5-trimethylphenol"
https://vocabulary.actris.nilu.no/actris_vocab/PCB26,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/objectofinterest
