subject,predicate,object
https://vocabulary.actris.nilu.no/actris_vocab/refractiveindeximaginarypart,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest
https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/classification
https://vocabulary.actris.nilu.no/actris_vocab/lightextinctiontobackscatterratio,http://www.w3.org/2004/02/skos/core#prefLabel,light extinction to backscatter ratio
https://vocabulary.actris.nilu.no/actris_vocab/refractiveindex,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest
https://vocabulary.actris.nilu.no/actris_vocab/temperature,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/refractiveindex
https://vocabulary.actris.nilu.no/actris_vocab/dissipationrate,http://www.w3.org/2004/02/skos/core#prefLabel,dissipation rate
https://vocabulary.actris.nilu.no/actris_vocab/effectiveradius,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest
https://vocabulary.actris.nilu.no/actris_vocab/velocity,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/massabsorptioncoefficient,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/classification,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/massflux,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/massabsorptioncoefficient
https://vocabulary.actris.nilu.no/actris_vocab/lighthemisphericbackscattercoefficient,http://www.w3.org/2004/02/skos/core#prefLabel,light hemispheric backscatter coefficient
https://vocabulary.actris.nilu.no/actris_vocab/saturationfraction,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/lighthemisphericbackscattercoefficient,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/saturationfraction
https://vocabulary.actris.nilu.no/actris_vocab/refractiveindex,http://www.w3.org/2004/02/skos/core#prefLabel,refractive index
https://vocabulary.actris.nilu.no/actris_vocab/lightabsorptioncoefficient,http://www.w3.org/2004/02/skos/core#prefLabel,light absorption coefficient
https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/height
https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/equivolumetricmediandiameter
https://vocabulary.actris.nilu.no/actris_vocab/lightabsorptioncoefficient,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest
https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/massflux
https://vocabulary.actris.nilu.no/actris_vocab/areafraction,http://www.w3.org/2004/02/skos/core#prefLabel,area fraction
https://vocabulary.actris.nilu.no/actris_vocab/growthfactor,http://www.w3.org/2004/02/skos/core#prefLabel,growth factor
https://vocabulary.actris.nilu.no/actris_vocab/lightscatteringcoefficient,http://www.w3.org/2004/02/skos/core#prefLabel,light scattering coefficient
https://vocabulary.actris.nilu.no/actris_vocab/opticaldepth,http://www.w3.org/2004/02/skos/core#broader,https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest
https://vocabulary.actris.nilu.no/actris_vocab/,http://www.w3.org/2004/02/skos/core#prefLabel,ACTRIS vocabulary
https://vocabulary.actris.nilu.no/actris_vocab/massscatteringcoefficient,http://www.w3.org/2004/02/skos/core#prefLabel,mass scattering coefficient
https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/attenuatedbackscatteredlidarsignal
https://vocabulary.actris.nilu.no/actris_vocab/lightextinctionÅngströmexponent,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/lightbackscatterlineardepolarizationratio,http://www.w3.org/2004/02/skos/core#prefLabel,light backscatter linear depolarization ratio
https://vocabulary.actris.nilu.no/actris_vocab/lightbackscatterÅngströmexponent,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2004/02/skos/core#Concept
https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/radiance
https://vocabulary.actris.nilu.no/actris_vocab/vapourpressure,http://www.w3.org/2004/02/skos/core#prefLabel,vapour pressure
https://vocabulary.actris.nilu.no/actris_vocab/variablepropertyofinterest,http://www.w3.org/2004/02/skos/core#narrower,https://vocabulary.actris.nilu.no/actris_vocab/volumefraction
https://vocabulary.actris.nilu.no/actris_vocab/equivolumetricmediandiameter,http://www.w3.org/2004/02/skos/core#prefLabel,equivolumetric median diameter
